,dataset,generator,metric_name,value
413,cyp1a2_veith_25,jtnn,unlabelled_graph_cycle_distance_time,482.4200339317322
414,cyp1a2_veith_25,jtnn,cycle_distance,161.09033808628513
415,cyp1a2_veith_25,jtnn,cycle_distance_time,478.33414793014526
416,cyp1a2_veith_25,jtnn,neighborhood_distance,387.3052832177028
417,cyp1a2_veith_25,jtnn,neighborhood_distance_time,659.290860414505
418,cyp1a2_veith_25,jtnn,neighborhood_distance_r=2,260.87164403783197
419,cyp1a2_veith_25,jtnn,neighborhood_distance_r=2_time,1008.105233669281
420,cyp1a2_veith_33,hiervae,node_edge_distance,308.8096374851261
421,cyp1a2_veith_33,hiervae,node_edge_distance_time,910.5184586048126
422,cyp1a2_veith_33,hiervae,unlabelled_graph_cycle_distance,910.7879096155971
423,cyp1a2_veith_33,hiervae,unlabelled_graph_cycle_distance_time,642.110114812851
424,cyp1a2_veith_33,hiervae,cycle_distance,754.4697473001228
425,cyp1a2_veith_33,hiervae,cycle_distance_time,639.6867887973785
426,cyp1a2_veith_33,hiervae,neighborhood_distance,442.4597266804139
427,cyp1a2_veith_33,hiervae,neighborhood_distance_time,880.2023355960846
428,cyp1a2_veith_33,hiervae,neighborhood_distance_r=2,481.1017152866301
429,cyp1a2_veith_33,hiervae,neighborhood_distance_r=2_time,1347.6685981750488
430,cyp1a2_veith_33,moflow,node_edge_distance,22463.3735890817
431,cyp1a2_veith_33,moflow,node_edge_distance_time,827.8447136878967
432,cyp1a2_veith_33,moflow,unlabelled_graph_cycle_distance,3812.200069627327
433,cyp1a2_veith_33,moflow,unlabelled_graph_cycle_distance_time,581.1867468357086
434,cyp1a2_veith_33,moflow,cycle_distance,1437.5726238862317
435,cyp1a2_veith_33,moflow,cycle_distance_time,579.6287937164307
436,cyp1a2_veith_33,moflow,neighborhood_distance,3043.558182960982
437,cyp1a2_veith_33,moflow,neighborhood_distance_time,800.5081028938293
438,cyp1a2_veith_33,moflow,neighborhood_distance_r=2,2346.5160526923023
439,cyp1a2_veith_33,moflow,neighborhood_distance_r=2_time,1221.4294776916504
448,cyp1a2_veith_33,stgg,node_edge_distance,77.08329220791497
449,cyp1a2_veith_33,stgg,node_edge_distance_time,648.8211858272552
450,cyp1a2_veith_33,stgg,unlabelled_graph_cycle_distance,10.077173328921909
451,cyp1a2_veith_33,stgg,unlabelled_graph_cycle_distance_time,468.1342132091522
452,cyp1a2_veith_33,stgg,cycle_distance,3.8494951181154016
453,cyp1a2_veith_33,stgg,cycle_distance_time,462.572523355484
454,cyp1a2_veith_33,stgg,neighborhood_distance,60.26297369385901
455,cyp1a2_veith_33,stgg,neighborhood_distance_time,644.7716844081879
456,cyp1a2_veith_33,stgg,neighborhood_distance_r=2,33.386152004606856
457,cyp1a2_veith_33,stgg,neighborhood_distance_r=2_time,1009.9152154922485
458,cyp1a2_veith_33,gdss,node_edge_distance,5352.067382198438
459,cyp1a2_veith_33,gdss,node_edge_distance_time,519.763200044632
460,cyp1a2_veith_33,gdss,unlabelled_graph_cycle_distance,2110.1161035474115
461,cyp1a2_veith_33,gdss,unlabelled_graph_cycle_distance_time,383.1782765388489
462,cyp1a2_veith_33,gdss,cycle_distance,1269.8834325471034
463,cyp1a2_veith_33,gdss,cycle_distance_time,369.99627470970154
464,cyp1a2_veith_33,gdss,neighborhood_distance,2784.540326376635
465,cyp1a2_veith_33,gdss,neighborhood_distance_time,498.57334542274475
466,cyp1a2_veith_33,gdss,neighborhood_distance_r=2,1294.7971555931979
467,cyp1a2_veith_33,gdss,neighborhood_distance_r=2_time,780.1199069023132
468,cyp1a2_veith_33,jtnn,node_edge_distance,60.563398639591945
469,cyp1a2_veith_33,jtnn,node_edge_distance_time,470.52942156791687
470,cyp1a2_veith_33,jtnn,unlabelled_graph_cycle_distance,126.99414193390824
471,cyp1a2_veith_33,jtnn,unlabelled_graph_cycle_distance_time,334.77891421318054
472,cyp1a2_veith_33,jtnn,cycle_distance,182.69950354889474
473,cyp1a2_veith_33,jtnn,cycle_distance_time,333.0442521572113
474,cyp1a2_veith_33,jtnn,neighborhood_distance,341.68581408447534
475,cyp1a2_veith_33,jtnn,neighborhood_distance_time,445.02606654167175
476,cyp1a2_veith_33,jtnn,neighborhood_distance_r=2,449.70010235472824
477,cyp1a2_veith_33,jtnn,neighborhood_distance_r=2_time,674.7935791015625
478,cyp2c19_veith_25,hiervae,node_edge_distance,346.92254003738606
479,cyp2c19_veith_25,hiervae,node_edge_distance_time,711.7781982421875
480,cyp2c19_veith_25,hiervae,unlabelled_graph_cycle_distance,333.7641415970992
481,cyp2c19_veith_25,hiervae,unlabelled_graph_cycle_distance_time,513.8811810016632
482,cyp2c19_veith_25,hiervae,cycle_distance,408.4983742446598
483,cyp2c19_veith_25,hiervae,cycle_distance_time,507.3113989830017
484,cyp2c19_veith_25,hiervae,neighborhood_distance,387.8974628080872
485,cyp2c19_veith_25,hiervae,neighborhood_distance_time,688.3805792331696
486,cyp2c19_veith_25,hiervae,neighborhood_distance_r=2,383.93740501295497
487,cyp2c19_veith_25,hiervae,neighborhood_distance_r=2_time,1052.489090681076
488,cyp2c19_veith_25,moflow,node_edge_distance,6633.1992163989635
489,cyp2c19_veith_25,moflow,node_edge_distance_time,642.9490013122559
490,cyp2c19_veith_25,moflow,unlabelled_graph_cycle_distance,1679.0029488296282
491,cyp2c19_veith_25,moflow,unlabelled_graph_cycle_distance_time,458.0519301891327
492,cyp2c19_veith_25,moflow,cycle_distance,1988.0431665899775
493,cyp2c19_veith_25,moflow,cycle_distance_time,447.7856035232544
494,cyp2c19_veith_25,moflow,neighborhood_distance,3552.0432170899107
495,cyp2c19_veith_25,moflow,neighborhood_distance_time,616.0568950176239
496,cyp2c19_veith_25,moflow,neighborhood_distance_r=2,643.4710603404533
497,cyp2c19_veith_25,moflow,neighborhood_distance_r=2_time,940.5133454799652
498,cyp2c19_veith_25,wgan,node_edge_distance,16315.766677991822
499,cyp2c19_veith_25,wgan,node_edge_distance_time,1013.9678378105164
500,cyp2c19_veith_25,wgan,unlabelled_graph_cycle_distance,26426.480480319307
501,cyp2c19_veith_25,wgan,unlabelled_graph_cycle_distance_time,904.8321537971497
502,cyp2c19_veith_25,wgan,cycle_distance,1779.7210336078458
503,cyp2c19_veith_25,wgan,cycle_distance_time,888.2041380405426
504,cyp2c19_veith_25,wgan,neighborhood_distance,5429.69176198879
505,cyp2c19_veith_25,wgan,neighborhood_distance_time,3503.5293684005737
506,cyp2c19_veith_25,wgan,neighborhood_distance_r=2,1045.2120931447287
507,cyp2c19_veith_25,wgan,neighborhood_distance_r=2_time,10468.509164333344
508,cyp2c19_veith_25,stgg,node_edge_distance,28.503690900669753
509,cyp2c19_veith_25,stgg,node_edge_distance_time,1128.0214035511017
510,cyp2c19_veith_25,stgg,unlabelled_graph_cycle_distance,13.882906224682003
511,cyp2c19_veith_25,stgg,unlabelled_graph_cycle_distance_time,785.6904275417328
512,cyp2c19_veith_25,stgg,cycle_distance,19.397993408029677
513,cyp2c19_veith_25,stgg,cycle_distance_time,876.3432838916779
514,cyp2c19_veith_25,stgg,neighborhood_distance,70.33028788065165
515,cyp2c19_veith_25,stgg,neighborhood_distance_time,1105.0513708591461
516,cyp2c19_veith_25,stgg,neighborhood_distance_r=2,35.13144076638572
517,cyp2c19_veith_25,stgg,neighborhood_distance_r=2_time,1727.1384327411652
518,cyp2c19_veith_25,gdss,node_edge_distance,3665.262998861139
519,cyp2c19_veith_25,gdss,node_edge_distance_time,810.587070941925
520,cyp2c19_veith_25,gdss,unlabelled_graph_cycle_distance,925.2420812651469
521,cyp2c19_veith_25,gdss,unlabelled_graph_cycle_distance_time,576.4377248287201
522,cyp2c19_veith_25,gdss,cycle_distance,2843.2631681608545
523,cyp2c19_veith_25,gdss,cycle_distance_time,558.4414885044098
524,cyp2c19_veith_25,gdss,neighborhood_distance,2954.684023545149
525,cyp2c19_veith_25,gdss,neighborhood_distance_time,775.2991962432861
526,cyp2c19_veith_25,gdss,neighborhood_distance_r=2,1380.056071114203
527,cyp2c19_veith_25,gdss,neighborhood_distance_r=2_time,1192.3479707241058
528,cyp2c19_veith_25,jtnn,node_edge_distance,105.68899576236656
529,cyp2c19_veith_25,jtnn,node_edge_distance_time,778.4157726764679
530,cyp2c19_veith_25,jtnn,unlabelled_graph_cycle_distance,51.10257349360104
531,cyp2c19_veith_25,jtnn,unlabelled_graph_cycle_distance_time,551.7041351795197
532,cyp2c19_veith_25,jtnn,cycle_distance,256.39033345147095
533,cyp2c19_veith_25,jtnn,cycle_distance_time,531.0627853870392
534,cyp2c19_veith_25,jtnn,neighborhood_distance,387.3045744020115
535,cyp2c19_veith_25,jtnn,neighborhood_distance_time,733.8636612892151
536,cyp2c19_veith_25,jtnn,neighborhood_distance_r=2,542.8992226800555
537,cyp2c19_veith_25,jtnn,neighborhood_distance_r=2_time,1160.7143409252167
538,cyp2c19_veith_33,hiervae,node_edge_distance,1825.116927654585
539,cyp2c19_veith_33,hiervae,node_edge_distance_time,1728.8165516853333
540,cyp2c19_veith_33,hiervae,unlabelled_graph_cycle_distance,529.2872757420754
541,cyp2c19_veith_33,hiervae,unlabelled_graph_cycle_distance_time,1696.8965210914612
542,cyp2c19_veith_33,hiervae,cycle_distance,469.9814931845944
543,cyp2c19_veith_33,hiervae,cycle_distance_time,1732.309345960617
544,cyp2c19_veith_33,hiervae,neighborhood_distance,1325.303464707928
545,cyp2c19_veith_33,hiervae,neighborhood_distance_time,1602.445283651352
546,cyp2c19_veith_33,hiervae,neighborhood_distance_r=2,1653.8047848256622
547,cyp2c19_veith_33,hiervae,neighborhood_distance_r=2_time,2201.647993326187
548,cyp2c19_veith_33,moflow,node_edge_distance,10835.054999853484
549,cyp2c19_veith_33,moflow,node_edge_distance_time,882.33163022995
550,cyp2c19_veith_33,moflow,unlabelled_graph_cycle_distance,1026.2415658379011
551,cyp2c19_veith_33,moflow,unlabelled_graph_cycle_distance_time,626.7277460098267
552,cyp2c19_veith_33,moflow,cycle_distance,1460.0453795951744
553,cyp2c19_veith_33,moflow,cycle_distance_time,633.0987658500671
554,cyp2c19_veith_33,moflow,neighborhood_distance,4081.5890748138295
555,cyp2c19_veith_33,moflow,neighborhood_distance_time,913.7682349681854
556,cyp2c19_veith_33,moflow,neighborhood_distance_r=2,1289.7489215321593
557,cyp2c19_veith_33,moflow,neighborhood_distance_r=2_time,1384.689445734024
566,cyp2c19_veith_33,stgg,node_edge_distance,27.952953531038
567,cyp2c19_veith_33,stgg,node_edge_distance_time,705.5116994380951
568,cyp2c19_veith_33,stgg,unlabelled_graph_cycle_distance,16.896452525012727
569,cyp2c19_veith_33,stgg,unlabelled_graph_cycle_distance_time,484.7810130119324
570,cyp2c19_veith_33,stgg,cycle_distance,7.293131828519113
571,cyp2c19_veith_33,stgg,cycle_distance_time,482.86132645606995
572,cyp2c19_veith_33,stgg,neighborhood_distance,82.59879808643262
573,cyp2c19_veith_33,stgg,neighborhood_distance_time,671.1022841930389
574,cyp2c19_veith_33,stgg,neighborhood_distance_r=2,26.380995230022066
575,cyp2c19_veith_33,stgg,neighborhood_distance_r=2_time,1060.5217361450195
576,cyp2c19_veith_33,gdss,node_edge_distance,6245.612775356062
577,cyp2c19_veith_33,gdss,node_edge_distance_time,566.5339405536652
578,cyp2c19_veith_33,gdss,unlabelled_graph_cycle_distance,2326.2458123789183
579,cyp2c19_veith_33,gdss,unlabelled_graph_cycle_distance_time,414.53338289260864
580,cyp2c19_veith_33,gdss,cycle_distance,2032.5252199235665
581,cyp2c19_veith_33,gdss,cycle_distance_time,416.01843428611755
582,cyp2c19_veith_33,gdss,neighborhood_distance,2920.423070784581
583,cyp2c19_veith_33,gdss,neighborhood_distance_time,554.8396866321564
584,cyp2c19_veith_33,gdss,neighborhood_distance_r=2,853.2441007316254
585,cyp2c19_veith_33,gdss,neighborhood_distance_r=2_time,854.2804794311523
586,cyp2c19_veith_33,jtnn,node_edge_distance,374.4379567048131
587,cyp2c19_veith_33,jtnn,node_edge_distance_time,453.21645855903625
588,cyp2c19_veith_33,jtnn,unlabelled_graph_cycle_distance,193.33993340013103
589,cyp2c19_veith_33,jtnn,unlabelled_graph_cycle_distance_time,329.0989010334015
590,cyp2c19_veith_33,jtnn,cycle_distance,570.1821180282931
591,cyp2c19_veith_33,jtnn,cycle_distance_time,319.734201669693
592,cyp2c19_veith_33,jtnn,neighborhood_distance,772.0571605104599
593,cyp2c19_veith_33,jtnn,neighborhood_distance_time,436.6699733734131
594,cyp2c19_veith_33,jtnn,neighborhood_distance_r=2,459.62210081672987
595,cyp2c19_veith_33,jtnn,neighborhood_distance_r=2_time,666.1769618988037
596,herg_karim_25,hiervae,node_edge_distance,393.8990965162518
597,herg_karim_25,hiervae,node_edge_distance_time,474.04784989356995
598,herg_karim_25,hiervae,unlabelled_graph_cycle_distance,308.52670020029063
599,herg_karim_25,hiervae,unlabelled_graph_cycle_distance_time,340.5819742679596
600,herg_karim_25,hiervae,cycle_distance,170.72362189758076
601,herg_karim_25,hiervae,cycle_distance_time,331.0490789413452
602,herg_karim_25,hiervae,neighborhood_distance,237.2345774896474
603,herg_karim_25,hiervae,neighborhood_distance_time,464.7316327095032
604,herg_karim_25,hiervae,neighborhood_distance_r=2,267.1634259053795
605,herg_karim_25,hiervae,neighborhood_distance_r=2_time,702.8251497745514
606,herg_karim_25,moflow,node_edge_distance,3006.546671407465
607,herg_karim_25,moflow,node_edge_distance_time,539.9664828777313
608,herg_karim_25,moflow,unlabelled_graph_cycle_distance,11019.273567697903
609,herg_karim_25,moflow,unlabelled_graph_cycle_distance_time,391.68379950523376
610,herg_karim_25,moflow,cycle_distance,1474.5539058821284
611,herg_karim_25,moflow,cycle_distance_time,392.88189911842346
612,herg_karim_25,moflow,neighborhood_distance,4447.683032752058
613,herg_karim_25,moflow,neighborhood_distance_time,513.489161491394
614,herg_karim_25,moflow,neighborhood_distance_r=2,1289.198655615702
615,herg_karim_25,moflow,neighborhood_distance_r=2_time,768.2813513278961
616,herg_karim_25,wgan,node_edge_distance,83822.95855175352
617,herg_karim_25,wgan,node_edge_distance_time,383.58917593955994
618,herg_karim_25,wgan,unlabelled_graph_cycle_distance,3520.5214865745083
619,herg_karim_25,wgan,unlabelled_graph_cycle_distance_time,270.86306071281433
620,herg_karim_25,wgan,cycle_distance,4959.17428547964
621,herg_karim_25,wgan,cycle_distance_time,261.5903012752533
622,herg_karim_25,wgan,neighborhood_distance,4515.352012314286
623,herg_karim_25,wgan,neighborhood_distance_time,366.6117994785309
624,herg_karim_25,wgan,neighborhood_distance_r=2,1728.3535287507293
625,herg_karim_25,wgan,neighborhood_distance_r=2_time,571.857497215271
626,herg_karim_25,stgg,node_edge_distance,88.13326694707925
627,herg_karim_25,stgg,node_edge_distance_time,731.1424994468689
628,herg_karim_25,stgg,unlabelled_graph_cycle_distance,13.910566079318828
629,herg_karim_25,stgg,unlabelled_graph_cycle_distance_time,520.5392768383026
630,herg_karim_25,stgg,cycle_distance,33.42420745108667
631,herg_karim_25,stgg,cycle_distance_time,515.8418471813202
632,herg_karim_25,stgg,neighborhood_distance,409.56144954828204
633,herg_karim_25,stgg,neighborhood_distance_time,707.8944864273071
634,herg_karim_25,stgg,neighborhood_distance_r=2,59.60006716173451
635,herg_karim_25,stgg,neighborhood_distance_r=2_time,1084.34654712677
636,herg_karim_25,gdss,node_edge_distance,12304.994162594709
637,herg_karim_25,gdss,node_edge_distance_time,571.0409600734711
638,herg_karim_25,gdss,unlabelled_graph_cycle_distance,4187.916388816124
639,herg_karim_25,gdss,unlabelled_graph_cycle_distance_time,410.74738478660583
640,herg_karim_25,gdss,cycle_distance,1142.4553345603913
641,herg_karim_25,gdss,cycle_distance_time,400.40451288223267
642,herg_karim_25,gdss,neighborhood_distance,5387.278849844153
643,herg_karim_25,gdss,neighborhood_distance_time,535.2112190723419
644,herg_karim_25,gdss,neighborhood_distance_r=2,1833.2920902064711
645,herg_karim_25,gdss,neighborhood_distance_r=2_time,820.0058913230896
646,herg_karim_25,jtnn,node_edge_distance,119.99340851491557
647,herg_karim_25,jtnn,node_edge_distance_time,448.9652433395386
648,herg_karim_25,jtnn,unlabelled_graph_cycle_distance,120.79480651139784
649,herg_karim_25,jtnn,unlabelled_graph_cycle_distance_time,320.2779095172882
650,herg_karim_25,jtnn,cycle_distance,432.87384000780605
651,herg_karim_25,jtnn,cycle_distance_time,323.1920244693756
652,herg_karim_25,jtnn,neighborhood_distance,493.2191875157209
653,herg_karim_25,jtnn,neighborhood_distance_time,438.25144696235657
654,herg_karim_25,jtnn,neighborhood_distance_r=2,603.9293641340458
655,herg_karim_25,jtnn,neighborhood_distance_r=2_time,663.2854263782501
656,herg_karim_33,hiervae,node_edge_distance,349.4454897562515
657,herg_karim_33,hiervae,node_edge_distance_time,645.1176745891571
658,herg_karim_33,hiervae,unlabelled_graph_cycle_distance,386.90355686753014
659,herg_karim_33,hiervae,unlabelled_graph_cycle_distance_time,466.27613615989685
660,herg_karim_33,hiervae,cycle_distance,467.28980002300773
661,herg_karim_33,hiervae,cycle_distance_time,461.5583357810974
662,herg_karim_33,hiervae,neighborhood_distance,678.494539453561
663,herg_karim_33,hiervae,neighborhood_distance_time,611.7859332561493
664,herg_karim_33,hiervae,neighborhood_distance_r=2,290.7233377329804
665,herg_karim_33,hiervae,neighborhood_distance_r=2_time,952.3902106285095
666,herg_karim_33,moflow,node_edge_distance,2962.046886501439
667,herg_karim_33,moflow,node_edge_distance_time,707.4911887645721
668,herg_karim_33,moflow,unlabelled_graph_cycle_distance,3626.628486074525
669,herg_karim_33,moflow,unlabelled_graph_cycle_distance_time,524.8058195114136
670,herg_karim_33,moflow,cycle_distance,1880.201775770424
671,herg_karim_33,moflow,cycle_distance_time,502.57502698898315
672,herg_karim_33,moflow,neighborhood_distance,2060.591710432724
673,herg_karim_33,moflow,neighborhood_distance_time,696.2117550373077
674,herg_karim_33,moflow,neighborhood_distance_r=2,8114.637484382514
675,herg_karim_33,moflow,neighborhood_distance_r=2_time,1023.9380152225494
676,herg_karim_33,wgan,node_edge_distance,10759.8561712109
677,herg_karim_33,wgan,node_edge_distance_time,546.9417250156403
678,herg_karim_33,wgan,unlabelled_graph_cycle_distance,2748.380183617946
679,herg_karim_33,wgan,unlabelled_graph_cycle_distance_time,391.4700837135315
680,herg_karim_33,wgan,cycle_distance,2306.9549245140597
681,herg_karim_33,wgan,cycle_distance_time,386.0043740272522
682,herg_karim_33,wgan,neighborhood_distance,3066.9291722551557
683,herg_karim_33,wgan,neighborhood_distance_time,524.3334538936615
684,herg_karim_33,wgan,neighborhood_distance_r=2,3155.7489982741704
685,herg_karim_33,wgan,neighborhood_distance_r=2_time,802.9785668849945
686,herg_karim_33,stgg,node_edge_distance,59.23381601224556
687,herg_karim_33,stgg,node_edge_distance_time,929.9837958812714
688,herg_karim_33,stgg,unlabelled_graph_cycle_distance,22.082943092999102
689,herg_karim_33,stgg,unlabelled_graph_cycle_distance_time,665.0974116325378
690,herg_karim_33,stgg,cycle_distance,13.118535440376078
691,herg_karim_33,stgg,cycle_distance_time,672.7493815422058
692,herg_karim_33,stgg,neighborhood_distance,138.78069212080794
693,herg_karim_33,stgg,neighborhood_distance_time,902.4848585128784
694,herg_karim_33,stgg,neighborhood_distance_r=2,49.51281458724203
695,herg_karim_33,stgg,neighborhood_distance_r=2_time,1432.9810829162598
696,herg_karim_33,gdss,node_edge_distance,10655.921206172567
697,herg_karim_33,gdss,node_edge_distance_time,699.8800134658813
698,herg_karim_33,gdss,unlabelled_graph_cycle_distance,2525.459717553925
699,herg_karim_33,gdss,unlabelled_graph_cycle_distance_time,501.78204369544983
700,herg_karim_33,gdss,cycle_distance,1561.8806595157062
701,herg_karim_33,gdss,cycle_distance_time,492.8798382282257
702,herg_karim_33,gdss,neighborhood_distance,4025.8301242795314
703,herg_karim_33,gdss,neighborhood_distance_time,666.1328010559082
704,herg_karim_33,gdss,neighborhood_distance_r=2,3122.625900390066
705,herg_karim_33,gdss,neighborhood_distance_r=2_time,1021.9733934402466
706,herg_karim_33,jtnn,node_edge_distance,150.66806562932243
707,herg_karim_33,jtnn,node_edge_distance_time,624.0122940540314
708,herg_karim_33,jtnn,unlabelled_graph_cycle_distance,329.8353166379205
709,herg_karim_33,jtnn,unlabelled_graph_cycle_distance_time,442.5581443309784
710,herg_karim_33,jtnn,cycle_distance,638.7356771332113
711,herg_karim_33,jtnn,cycle_distance_time,429.85700845718384
712,herg_karim_33,jtnn,neighborhood_distance,539.0215816352428
713,herg_karim_33,jtnn,neighborhood_distance_time,590.0377368927002
714,herg_karim_33,jtnn,neighborhood_distance_r=2,446.9646793513907
715,herg_karim_33,jtnn,neighborhood_distance_r=2_time,921.7289319038391
716,herg_karim_40,hiervae,node_edge_distance,200.78525434589272
717,herg_karim_40,hiervae,node_edge_distance_time,786.2069818973541
718,herg_karim_40,hiervae,unlabelled_graph_cycle_distance,214.64858961430787
719,herg_karim_40,hiervae,unlabelled_graph_cycle_distance_time,554.5605108737946
720,herg_karim_40,hiervae,cycle_distance,456.3473636345378
721,herg_karim_40,hiervae,cycle_distance_time,553.2868106365204
722,herg_karim_40,hiervae,neighborhood_distance,464.0912160704107
723,herg_karim_40,hiervae,neighborhood_distance_time,759.0704061985016
724,herg_karim_40,hiervae,neighborhood_distance_r=2,323.38066900240915
725,herg_karim_40,hiervae,neighborhood_distance_r=2_time,1177.9723391532898
726,herg_karim_40,moflow,node_edge_distance,2647.3294043126652
727,herg_karim_40,moflow,node_edge_distance_time,859.4677119255066
728,herg_karim_40,moflow,unlabelled_graph_cycle_distance,2813.5025204440894
729,herg_karim_40,moflow,unlabelled_graph_cycle_distance_time,622.430300951004
730,herg_karim_40,moflow,cycle_distance,2613.0083063388356
731,herg_karim_40,moflow,cycle_distance_time,611.6583459377289
732,herg_karim_40,moflow,neighborhood_distance,3861.906087127942
733,herg_karim_40,moflow,neighborhood_distance_time,801.4942908287048
734,herg_karim_40,moflow,neighborhood_distance_r=2,3720.293081610536
735,herg_karim_40,moflow,neighborhood_distance_r=2_time,1229.7534244060516
736,herg_karim_40,wgan,node_edge_distance,75658.58233453684
737,herg_karim_40,wgan,node_edge_distance_time,683.9376811981201
738,herg_karim_40,wgan,unlabelled_graph_cycle_distance,4150.2337973906315
739,herg_karim_40,wgan,unlabelled_graph_cycle_distance_time,483.84406995773315
740,herg_karim_40,wgan,cycle_distance,7709.958626045296
741,herg_karim_40,wgan,cycle_distance_time,490.63063383102417
742,herg_karim_40,wgan,neighborhood_distance,13241.567983002073
743,herg_karim_40,wgan,neighborhood_distance_time,661.2092123031616
744,herg_karim_40,wgan,neighborhood_distance_r=2,3470.996730045562
745,herg_karim_40,wgan,neighborhood_distance_r=2_time,978.0257315635681
746,herg_karim_40,stgg,node_edge_distance,129.88331731254493
747,herg_karim_40,stgg,node_edge_distance_time,1199.9303722381592
748,herg_karim_40,stgg,unlabelled_graph_cycle_distance,105.15649821021778
749,herg_karim_40,stgg,unlabelled_graph_cycle_distance_time,856.8877446651459
750,herg_karim_40,stgg,cycle_distance,27.041498100449665
751,herg_karim_40,stgg,cycle_distance_time,842.9255228042603
752,herg_karim_40,stgg,neighborhood_distance,100.31101053915326
753,herg_karim_40,stgg,neighborhood_distance_time,1166.502519607544
754,herg_karim_40,stgg,neighborhood_distance_r=2,17.771355161236684
755,herg_karim_40,stgg,neighborhood_distance_r=2_time,1814.5055649280548
756,herg_karim_40,gdss,node_edge_distance,4395.793829486409
757,herg_karim_40,gdss,node_edge_distance_time,770.1026599407196
758,herg_karim_40,gdss,unlabelled_graph_cycle_distance,2624.8096746647248
759,herg_karim_40,gdss,unlabelled_graph_cycle_distance_time,544.4848785400391
760,herg_karim_40,gdss,cycle_distance,1312.4915796877872
761,herg_karim_40,gdss,cycle_distance_time,556.7548034191132
762,herg_karim_40,gdss,neighborhood_distance,2595.748411672925
763,herg_karim_40,gdss,neighborhood_distance_time,732.3292090892792
764,herg_karim_40,gdss,neighborhood_distance_r=2,1874.7301922539068
765,herg_karim_40,gdss,neighborhood_distance_r=2_time,1126.578976392746
766,herg_karim_40,jtnn,node_edge_distance,1021.3196258633394
767,herg_karim_40,jtnn,node_edge_distance_time,715.7537159919739
768,herg_karim_40,jtnn,unlabelled_graph_cycle_distance,416.23577846884245
769,herg_karim_40,jtnn,unlabelled_graph_cycle_distance_time,492.9459421634674
770,herg_karim_40,jtnn,cycle_distance,278.7724247118472
771,herg_karim_40,jtnn,cycle_distance_time,493.7628834247589
772,herg_karim_40,jtnn,neighborhood_distance,559.1393588446173
773,herg_karim_40,jtnn,neighborhood_distance_time,693.6649944782257
774,herg_karim_40,jtnn,neighborhood_distance_r=2,765.3422640570958
775,herg_karim_40,jtnn,neighborhood_distance_r=2_time,1047.4967443943024
796,ames_50,hiervae,node_edge_distance,110.50944021072358
797,ames_50,hiervae,node_edge_distance_time,289.071409702301
798,ames_50,hiervae,unlabelled_graph_cycle_distance,323.9402758618924
799,ames_50,hiervae,unlabelled_graph_cycle_distance_time,204.44907784461975
800,ames_50,hiervae,cycle_distance,323.8573658545462
801,ames_50,hiervae,cycle_distance_time,205.76067781448364
802,ames_50,hiervae,neighborhood_distance,1014.2704253384202
803,ames_50,hiervae,neighborhood_distance_time,280.3374457359314
804,ames_50,hiervae,neighborhood_distance_r=2,693.6482195712802
805,ames_50,hiervae,neighborhood_distance_r=2_time,416.34914565086365
806,ames_50,moflow,node_edge_distance,1164.7814158927454
807,ames_50,moflow,node_edge_distance_time,289.9114944934845
808,ames_50,moflow,unlabelled_graph_cycle_distance,1106.7591821767592
809,ames_50,moflow,unlabelled_graph_cycle_distance_time,202.9927909374237
810,ames_50,moflow,cycle_distance,1328.2399570715768
811,ames_50,moflow,cycle_distance_time,209.49225854873657
812,ames_50,moflow,neighborhood_distance,978.5202076005113
813,ames_50,moflow,neighborhood_distance_time,284.2815098762512
814,ames_50,moflow,neighborhood_distance_r=2,552.6091638502247
815,ames_50,moflow,neighborhood_distance_r=2_time,403.73963499069214
816,ames_50,wgan,node_edge_distance,4189.747893181999
817,ames_50,wgan,node_edge_distance_time,252.45386600494385
818,ames_50,wgan,unlabelled_graph_cycle_distance,684.2603235316551
819,ames_50,wgan,unlabelled_graph_cycle_distance_time,183.51161670684814
820,ames_50,wgan,cycle_distance,2529.3134963030825
821,ames_50,wgan,cycle_distance_time,176.59673738479614
822,ames_50,wgan,neighborhood_distance,4379.051059893633
823,ames_50,wgan,neighborhood_distance_time,233.3714075088501
824,ames_50,wgan,neighborhood_distance_r=2,747.5532195606875
825,ames_50,wgan,neighborhood_distance_r=2_time,344.9333794116974
826,ames_50,stgg,node_edge_distance,14.156912771648642
827,ames_50,stgg,node_edge_distance_time,427.8791751861572
828,ames_50,stgg,unlabelled_graph_cycle_distance,29.46623833361893
829,ames_50,stgg,unlabelled_graph_cycle_distance_time,304.05298829078674
830,ames_50,stgg,cycle_distance,11.98958669877434
831,ames_50,stgg,cycle_distance_time,298.1432960033417
832,ames_50,stgg,neighborhood_distance,23.86059391943772
833,ames_50,stgg,neighborhood_distance_time,419.54951667785645
834,ames_50,stgg,neighborhood_distance_r=2,8.901505951538232
835,ames_50,stgg,neighborhood_distance_r=2_time,622.3035559654236
836,ames_50,gdss,node_edge_distance,1393.2943884538577
837,ames_50,gdss,node_edge_distance_time,333.112596988678
838,ames_50,gdss,unlabelled_graph_cycle_distance,549.5065041050029
839,ames_50,gdss,unlabelled_graph_cycle_distance_time,230.7965805530548
840,ames_50,gdss,cycle_distance,1228.734468027996
841,ames_50,gdss,cycle_distance_time,228.60845947265625
842,ames_50,gdss,neighborhood_distance,1995.0959305858858
843,ames_50,gdss,neighborhood_distance_time,311.28711891174316
